OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,802,566,7152.727047872589537
0,803,566,7246.175822344767766
0,804,566,7216.844736776466561
0,805,566,7065.812685352552762
0,806,566,6998.703471568851455
0,807,566,7066.888423577403046
0,808,566,7180.342960707847851
0,809,566,7213.232397769021190
0,810,566,7234.157994074927956
0,811,566,7353.659806303969162
0,812,566,7563.733337531780307
0,813,566,7673.334566451002502
0,814,566,7679.180131496569629
0,815,566,7577.358849872017345
0,816,566,7500.788678445603182
0,817,566,7232.343176247552947
0,818,566,7268.302378495826815
0,819,566,7265.994175531535802
0,820,566,7263.471919703722961
0,821,566,7278.252949974639705
0,822,566,7265.272790804308897
0,823,566,7264.412077496221173
0,824,566,7447.902197599139981
0,825,566,7261.959450771767479
0,826,566,7263.514175467282257
0,827,566,7261.212158129924319
0,828,566,7251.631140363380837
0,829,566,7247.559266254538670
0,830,566,7111.255682007180440
0,831,566,7267.751789891710359
0,832,566,7261.506375256120918
0,833,566,7249.695592194542769
0,834,566,7263.283353414521116
0,835,566,7267.043403997622590
0,836,566,7262.969454706480974
0,837,566,7263.032274316580697
0,838,566,7258.736188444935578
0,839,566,7262.054033281014199
0,840,566,7260.333045608901557
0,841,566,7261.521960696902170
0,842,566,7264.724293760467845
0,843,566,7264.149580448658526
0,844,566,7263.329354245563081
0,845,566,7261.352854898079386
0,846,566,7262.883535924289390
0,847,566,7260.739604298553786
0,848,566,7238.055134067051767
0,849,566,7263.444294280144277
0,850,566,7262.552337342036481
0,851,566,7259.379557257047964
0,852,566,7266.075619339142577
0,853,566,7264.220889461668776
0,854,566,7263.676092112235892
0,855,566,7263.032274316580697
0,856,566,7262.350818213605635
0,857,566,7270.873468263234827
0,858,566,7262.804340664336451
0,859,566,7264.560269721881014
0,860,566,7262.681202669705272
0,861,566,7262.773256167618456
0,862,566,7261.913242741317845
0,863,566,7263.258962631064605
0,864,566,7266.552744723986507
0,865,566,7260.893038622146378
0,866,566,7265.960578874244675
0,867,566,7262.975611851153189
0,868,566,7261.383912981420508
0,869,566,7263.921794908441370
0,870,566,7262.536873662193102
0,871,566,7269.874079480653563
0,872,566,7264.067426439627525
0,873,566,7265.564560054945105
0,874,566,7272.246067655483785
0,875,566,7260.323139452355463
0,876,566,7262.867702270941663
0,877,566,7264.612710154708111
0,878,566,7261.668274378712340
0,879,566,7261.765969684938682
0,880,566,7263.129286797186978
0,881,566,7263.520869350985777
0,882,566,7254.187815143417538
0,883,566,7252.283664725228846
0,884,566,7246.729070014645913
0,885,566,7353.616607091347760
0,886,566,7616.249077509098242
0,887,566,7658.801695228076824
0,888,566,7821.575697974210925
0,889,566,7990.875672127674989
0,890,566,8108.783250390854846
0,891,566,8024.296793812753094
0,892,566,8033.597517756164052
0,893,566,7938.158799304293098
0,894,566,8199.037445850397489
0,895,566,8172.031432909085197
0,896,566,8104.701930894253564
0,897,566,7979.611741940319916
0,898,566,7831.879120339785914
0,899,566,7665.753869894921081
0,900,566,7448.941140345067652
0,901,566,7344.761647160203211
0,902,566,7270.716305893402023
0,903,566,7266.533977551565840
0,904,566,7257.095364896522369
0,905,566,7267.529983100584104
0,906,566,7283.972335918957469
0,907,566,7273.522826587094642
0,908,566,7260.951532295193829
0,909,566,7285.514660682457361
0,910,566,7271.838143669395322
0,911,566,7267.132598550756484
0,912,566,7262.088469743127462
0,913,566,7254.921059485156547
0,914,566,7274.376271970199014
0,915,566,7273.738758305321426
0,916,566,7264.967846943598488
0,917,566,7265.794377257849192
0,918,566,7639.245525585596624
0,919,566,7256.527225084341808
0,920,566,7262.460664839878518
0,921,566,7271.367032911894057
0,922,566,7269.659026230155177
